,NameFilter,RoomModelId,ProjectName,RoomId,RoomName,Name2,Cluster,Label,ClustTotal,ClustRoomTotal,ClustRoomTypePorp
20385,property stor,570677782,,570677782:4003891,PROPERTY STOR. RM.,property stor rm,54,files file stor,304,4,0.01
20386,property stor,570677782,,570677782:4460349,PROPERTY STOR. RM.,property stor rm,54,files file stor,304,4,0.01
20387,property storage,-932672949,EL PASO COUNTY - CRIMINAL JUSTICE CENTER,-932672949:3059775,PROPERTY STORAGE,property storage,46,storage record records,865,9,0.01
20388,property storage,900551144,YAVAPAI COUNTY CRIMINAL JUSTICE CENTER,900551144:3218291,PROPERTY STORAGE,property storage,46,storage record records,865,9,0.01
20389,property storage,903426601,,903426601:4768645,PROPERTY STORAGE,property storage,46,storage record records,865,9,0.01
20390,property storage,900551144,,900551144:3218291,PROPERTY STORAGE,property storage,46,storage record records,865,9,0.01
20391,property storage,570677782,,570677782:4004114,INMATE PROPERTY STORAGE,inmate property storage,46,storage record records,865,5,0.01
20392,property storage,-932672949,,-932672949:3059775,PROPERTY STORAGE,property storage,46,storage record records,865,9,0.01
20393,property storage,1491240179,SOUTH COUNTY DETENTION FACILITY,1491240179:1892500,PROPERTY STORAGE,property storage,46,storage record records,865,9,0.01
20394,property storage,1447049507,St Charles County Department of Corrections,1447049507:3801203,INMATE PROPERTY STORAGE,inmate property storage,46,storage record records,865,5,0.01
20395,property storage,570677782,,570677782:4446282,INMATE PROPERTY STORAGE,inmate property storage,46,storage record records,865,5,0.01
20396,property storage,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2778866,PROPERTY STORAGE,property storage,46,storage record records,865,9,0.01
20397,property storage,570677782,,570677782:4446282,INMATE PROPERTY STORAGE,inmate property storage,46,storage record records,865,5,0.01
20398,property storage,570677782,,570677782:4004114,INMATE PROPERTY STORAGE,inmate property storage,46,storage record records,865,5,0.01
20399,property storage,-310930202,SALEM POLICE STATION,-310930202:6082561,PROPERTY STORAGE,property storage,46,storage record records,865,9,0.01
20400,property storage,903426601,,903426601:4768645,PROPERTY STORAGE,property storage,46,storage record records,865,9,0.01
20401,property temp,-1998307464,LARIMER COUNTY JAIL IMPROVEMENT,-1998307464:7001730,TEMP INMATE PROPERTY,temp inmate property,-1,office officer court courts,5484,1,0.0
20402,property workspace,-1998307464,LARIMER COUNTY JAIL IMPROVEMENT,-1998307464:3106748,PROPERTY WORKSPACE,property workspace,-1,office officer court courts,5484,1,0.0
20403,provider,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:2914457,PROVIDER,provider,-1,office officer court courts,5484,8,0.0
20404,provider,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:2914451,PROVIDER,provider,-1,office officer court courts,5484,8,0.0
20405,provider,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:2914454,PROVIDER,provider,-1,office officer court courts,5484,8,0.0
20406,provider,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:2914448,PROVIDER,provider,-1,office officer court courts,5484,8,0.0
20407,provider,-907561306,,-907561306:2914448,PROVIDER,provider,-1,office officer court courts,5484,8,0.0
20408,provider,-907561306,,-907561306:2914451,PROVIDER,provider,-1,office officer court courts,5484,8,0.0
20409,provider,-907561306,,-907561306:2914454,PROVIDER,provider,-1,office officer court courts,5484,8,0.0
20410,provider,-907561306,,-907561306:2914457,PROVIDER,provider,-1,office officer court courts,5484,8,0.0
20411,provider and files,341930408,CLATSOP COUNTY JAIL REPLACEMENT,341930408:2778929,PROVIDER AND FILES,provider and files,-1,office officer court courts,5484,1,0.0
20412,provider work,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9247506,PROVIDER WORK ROOM,provider work room,-1,office officer court courts,5484,4,0.0
20413,provider work,1507423960,,1507423960:9247506,PROVIDER WORK ROOM,provider work room,-1,office officer court courts,5484,4,0.0
20414,provider work,916902322,,916902322:9247506,PROVIDER WORK ROOM,provider work room,-1,office officer court courts,5484,4,0.0
20415,provider work,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9247506,PROVIDER WORK ROOM,provider work room,-1,office officer court courts,5484,4,0.0
20416,psy shared,-1610523404,SANTA RITA JAIL SB863 HEALTH PROGRAM SERVICES UNIT,-1610523404:2364593,PSY. SHARED,psy shared,-1,office officer court courts,5484,2,0.0
20417,psy shared,-1610523404,,-1610523404:2364593,PSY. SHARED,psy shared,-1,office officer court courts,5484,2,0.0
20418,psy tel,943964884,KINGS COUNTY JUVENILE CENTER,943964884:1999206,TEL-PSY.,tel psy,33,therapy physical,109,4,0.04
20419,psy tel,2104154140,KINGS COUNTY JUVENILE CENTER,2104154140:1999206,TEL-PSY.,tel psy,33,therapy physical,109,4,0.04
20420,psy tel,-1969737280,KINGS COUNTY JUVENILE CENTER,-1969737280:1999206,TEL-PSY.,tel psy,33,therapy physical,109,4,0.04
20421,psy tel,-1329471891,KINGS COUNTY JUVENILE CENTER,-1329471891:1999206,TEL-PSY.,tel psy,33,therapy physical,109,4,0.04
20422,psych,570677782,,570677782:4445910,PSYCH,psych,33,therapy physical,109,8,0.07
20423,psych,570677782,,570677782:4445911,PSYCH,psych,33,therapy physical,109,8,0.07
20424,psych,570677782,,570677782:4003332,PSYCH,psych,33,therapy physical,109,8,0.07
20425,psych,570677782,,570677782:4003333,PSYCH,psych,33,therapy physical,109,8,0.07
20426,psych,570677782,,570677782:4003790,PSYCH.,psych,33,therapy physical,109,4,0.04
20427,psych,570677782,,570677782:4460285,PSYCH.,psych,33,therapy physical,109,4,0.04
20428,psych,570677782,,570677782:4445910,PSYCH,psych,33,therapy physical,109,8,0.07
20429,psych,570677782,,570677782:4460285,PSYCH.,psych,33,therapy physical,109,4,0.04
20430,psych,570677782,,570677782:4003332,PSYCH,psych,33,therapy physical,109,8,0.07
20431,psych,570677782,,570677782:4003790,PSYCH.,psych,33,therapy physical,109,4,0.04
20432,psych,570677782,,570677782:4445911,PSYCH,psych,33,therapy physical,109,8,0.07
20433,psych,570677782,,570677782:4003333,PSYCH,psych,33,therapy physical,109,8,0.07
20434,psychiarist,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9260530,PSYCHIARIST,psychiarist,81,warewashing warewash shwr,2387,8,0.0
20435,psychiarist,1507423960,,1507423960:9260530,PSYCHIARIST,psychiarist,81,warewashing warewash shwr,2387,8,0.0
20436,psychiarist,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9260529,PSYCHIARIST,psychiarist,81,warewashing warewash shwr,2387,8,0.0
20437,psychiarist,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9260530,PSYCHIARIST,psychiarist,81,warewashing warewash shwr,2387,8,0.0
20438,psychiarist,916902322,,916902322:9260529,PSYCHIARIST,psychiarist,81,warewashing warewash shwr,2387,8,0.0
20439,psychiarist,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9260529,PSYCHIARIST,psychiarist,81,warewashing warewash shwr,2387,8,0.0
20440,psychiarist,1507423960,,1507423960:9260529,PSYCHIARIST,psychiarist,81,warewashing warewash shwr,2387,8,0.0
20441,psychiarist,916902322,,916902322:9260530,PSYCHIARIST,psychiarist,81,warewashing warewash shwr,2387,8,0.0
20442,psychiatrist,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:3614383,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20443,psychiatrist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:5966713,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20444,psychiatrist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6492693,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20445,psychiatrist,916902322,,916902322:9260526,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20446,psychiatrist,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:3614381,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20447,psychiatrist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6492687,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20448,psychiatrist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:5967754,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20449,psychiatrist,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9260526,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20450,psychiatrist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:5780573,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20451,psychiatrist,1507423960,,1507423960:9260526,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20452,psychiatrist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7474692,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20453,psychiatrist,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:2911630,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20454,psychiatrist,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9260526,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20455,psychiatrist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7474202,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20456,psychiatrist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7478868,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20457,psychiatrist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7478380,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20458,psychiatrist,-907561306,,-907561306:3614383,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20459,psychiatrist,-907561306,,-907561306:2911630,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20460,psychiatrist,-907561306,,-907561306:3614381,PSYCHIATRIST,psychiatrist,33,therapy physical,109,19,0.17
20461,psychologist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:5613135,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20462,psychologist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7474679,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20463,psychologist,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9260540,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20464,psychologist,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:2911663,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20465,psychologist,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:2911660,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20466,psychologist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:5964480,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20467,psychologist,1507423960,,1507423960:9260540,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20468,psychologist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6492679,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20469,psychologist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6462006,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20470,psychologist,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9260539,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20471,psychologist,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9260539,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20472,psychologist,1507423960,,1507423960:9260539,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20473,psychologist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:7478855,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20474,psychologist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6492681,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20475,psychologist,-907561306,NEW CORRECTIONAL FACILITIES LEASE,-907561306:2911666,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20476,psychologist,916902322,,916902322:9260540,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20477,psychologist,2092915294,NEW CORRECTIONAL FACILITIES LEASE,2092915294:9260540,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20478,psychologist,916902322,,916902322:9260539,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20479,psychologist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6467429,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20480,psychologist,-28113849,NEW CORRECTIONAL FACILITIES LEASE,-28113849:6492677,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20481,psychologist,-907561306,,-907561306:2911663,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20482,psychologist,-907561306,,-907561306:2911660,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20483,psychologist,-907561306,,-907561306:2911666,PSYCHOLOGIST,psychologist,33,therapy physical,109,23,0.21
20484,pub tlt,-1969737280,KINGS COUNTY JUVENILE CENTER,-1969737280:2942472,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20485,pub tlt,-1329471891,KINGS COUNTY JUVENILE CENTER,-1329471891:7352976,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20486,pub tlt,943964884,KINGS COUNTY JUVENILE CENTER,943964884:7352797,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20487,pub tlt,943964884,KINGS COUNTY JUVENILE CENTER,943964884:7352979,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20488,pub tlt,2104154140,KINGS COUNTY JUVENILE CENTER,2104154140:2942472,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20489,pub tlt,2104154140,KINGS COUNTY JUVENILE CENTER,2104154140:2942473,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20490,pub tlt,-1329471891,KINGS COUNTY JUVENILE CENTER,-1329471891:7352834,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20491,pub tlt,-1969737280,KINGS COUNTY JUVENILE CENTER,-1969737280:2942473,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20492,pub tlt,943964884,KINGS COUNTY JUVENILE CENTER,943964884:7352834,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20493,pub tlt,943964884,KINGS COUNTY JUVENILE CENTER,943964884:7352976,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20494,pub tlt,-1329471891,KINGS COUNTY JUVENILE CENTER,-1329471891:7352979,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20495,pub tlt,-1329471891,KINGS COUNTY JUVENILE CENTER,-1329471891:7352797,PUB TLT,pub tlt,-1,office officer court courts,5484,12,0.0
20496,pub visit,2104154140,KINGS COUNTY JUVENILE CENTER,2104154140:1999196,PUB. VISIT,pub visit,58,visit visiting video,301,4,0.01
20497,pub visit,-1329471891,KINGS COUNTY JUVENILE CENTER,-1329471891:1999196,PUB. VISIT,pub visit,58,visit visiting video,301,4,0.01
20498,pub visit,-1969737280,KINGS COUNTY JUVENILE CENTER,-1969737280:1999196,PUB. VISIT,pub visit,58,visit visiting video,301,4,0.01
20499,pub visit,943964884,KINGS COUNTY JUVENILE CENTER,943964884:1999196,PUB. VISIT,pub visit,58,visit visiting video,301,4,0.01
20500,public,1170377201,TUKWILA JUSTICE CENTER,1170377201:1374502,PUBLIC WC,public wc,60,public file,68,4,0.06
20501,public,1170377201,TUKWILA JUSTICE CENTER,1170377201:1374503,PUBLIC WC,public wc,60,public file,68,4,0.06
20502,public,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:3856054,PUBLIC TERMINALS,public terminals,60,public file,68,2,0.03
20503,public,-637598749,CO. OF ALAMEDA - SANTA RITA JAIL,-637598749:2196120,PUBLIC LINEUP,public lineup,60,public file,68,1,0.01
20504,public,1170377201,,1170377201:1374502,PUBLIC WC,public wc,60,public file,68,4,0.06
20505,public,1170377201,,1170377201:1374503,PUBLIC WC,public wc,60,public file,68,4,0.06
20506,public,1790801595,,1790801595:3856054,PUBLIC TERMINALS,public terminals,60,public file,68,2,0.03
20507,public agency office,1932649913,,1932649913:4293039,PUBLIC AGENCY OFFICE,public agency office,-1,office officer court courts,5484,6,0.0
20508,public agency office,1932649913,,1932649913:6350047,PUBLIC AGENCY OFFICE,public agency office,-1,office officer court courts,5484,6,0.0
20509,public agency office,1932649913,,1932649913:4292987,PUBLIC AGENCY OFFICE,public agency office,-1,office officer court courts,5484,6,0.0
20510,public agency office,1932649913,Sarpy County Correctional Center,1932649913:4292987,PUBLIC AGENCY OFFICE,public agency office,-1,office officer court courts,5484,6,0.0
20511,public agency office,1932649913,Sarpy County Correctional Center,1932649913:6350047,PUBLIC AGENCY OFFICE,public agency office,-1,office officer court courts,5484,6,0.0
20512,public agency office,1932649913,Sarpy County Correctional Center,1932649913:4293039,PUBLIC AGENCY OFFICE,public agency office,-1,office officer court courts,5484,6,0.0
20513,public clerk counter,-1092324989,JOSEPH WEIS FEDERAL COURTHOUSE,-1092324989:3752127,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20514,public clerk counter,-1092324989,JOSEPH WEIS FEDERAL COURTHOUSE,-1092324989:3631379,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20515,public clerk counter,-1092324989,JOSEPH WEIS FEDERAL COURTHOUSE,-1092324989:3698252,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20516,public clerk counter,-1092324989,JOSEPH WEIS FEDERAL COURTHOUSE,-1092324989:3746977,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20517,public clerk counter,-1092324989,JOSEPH WEIS FEDERAL COURTHOUSE,-1092324989:3741822,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20518,public clerk counter,-1092324989,JOSEPH WEIS FEDERAL COURTHOUSE,-1092324989:3511637,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20519,public clerk counter,-1092324989,,-1092324989:3746977,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20520,public clerk counter,-1092324989,,-1092324989:3741822,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20521,public clerk counter,-1092324989,,-1092324989:3698252,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20522,public clerk counter,-1092324989,,-1092324989:3631379,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20523,public clerk counter,-1092324989,,-1092324989:3511637,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20524,public clerk counter,-1092324989,,-1092324989:3752127,PUBLIC CLERK COUNTER,public clerk counter,-1,office officer court courts,5484,12,0.0
20525,public elev waiting,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:6665075,PUBLIC ELEV. WAITING,public elev waiting,61,waiting intake,155,4,0.03
20526,public elev waiting,1790801595,SOUTH COUNTY COURT / R.L. ANDERSON RENOVATIONS,1790801595:6665364,PUBLIC ELEV. WAITING,public elev waiting,61,waiting intake,155,4,0.03
20527,public elev waiting,1790801595,,1790801595:6665075,PUBLIC ELEV. WAITING,public elev waiting,61,waiting intake,155,4,0.03
20528,public elev waiting,1790801595,,1790801595:6665364,PUBLIC ELEV. WAITING,public elev waiting,61,waiting intake,155,4,0.03
20529,public entry vestibule,1055547708,Benton County Historic Courthouse,1055547708:3183546,PUBLIC ENTRY VESTIBULE,public entry vestibule,-1,office officer court courts,5484,3,0.0
20530,public entry vestibule,-1204178661,,-1204178661:1328025,PUBLIC ENTRY VESTIBULE,public entry vestibule,-1,office officer court courts,5484,3,0.0
20531,public entry vestibule,-1204178661,,-1204178661:1328025,PUBLIC ENTRY VESTIBULE,public entry vestibule,-1,office officer court courts,5484,3,0.0
20532,public help ctr file view,213429251,ROCK ISLAND JUSTICE CENTER,213429251:2842576,PUBLIC HELP CTR/ FILE VIEW,public help ctr  file view,60,public file,68,1,0.01
20533,public records,-1320187121,BENTON COUNTY,-1320187121:4425347,PUBLIC RECORDS,public records,60,public file,68,1,0.01
20534,public restroom,900551144,YAVAPAI COUNTY CRIMINAL JUSTICE CENTER,900551144:3101768,PUBLIC RESTROOM,public restroom,30,restroom unisex,122,3,0.02
20535,public restroom,900551144,,900551144:3101768,PUBLIC RESTROOM,public restroom,30,restroom unisex,122,3,0.02
20536,public restroom,1180051222,,1180051222:1911505,PUBLIC RESTROOM,public restroom,30,restroom unisex,122,3,0.02
20537,public seating,-1092324989,JOSEPH WEIS FEDERAL COURTHOUSE,-1092324989:3403728,PUBLIC SEATING AREA,public seating area,60,public file,68,2,0.03
20538,public seating,-1092324989,,-1092324989:3403728,PUBLIC SEATING AREA,public seating area,60,public file,68,2,0.03
20539,public stair,1629769358,,1629769358:3710775,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20540,public stair,1629769358,,1629769358:3715908,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20541,public stair,1629769358,,1629769358:3710431,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20542,public stair,1629769358,,1629769358:3715875,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20543,public stair,1629769358,,1629769358:3716729,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20544,public stair,1629769358,,1629769358:3710955,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20545,public stair,1629769358,,1629769358:3714582,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20546,public stair,1629769358,,1629769358:3709893,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20547,public stair,1629769358,,1629769358:3712204,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20548,public stair,1629769358,,1629769358:3714540,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20549,public stair,1629769358,,1629769358:3710431,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20550,public stair,1629769358,,1629769358:3715908,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20551,public stair,1629769358,,1629769358:3712204,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20552,public stair,1629769358,,1629769358:3710775,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20553,public stair,1629769358,,1629769358:3715875,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20554,public stair,1629769358,,1629769358:3714540,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20555,public stair,1629769358,,1629769358:3714582,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20556,public stair,1629769358,,1629769358:3709893,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20557,public stair,1629769358,,1629769358:3716729,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20558,public stair,1629769358,,1629769358:3710955,PUBLIC STAIR,public stair,8,stair stairs vest,465,20,0.04
20559,public toilet,1055547708,Benton County Historic Courthouse,1055547708:3183441,PUBLIC            TOILET -            MEN'S,public            toilet              men's,29,toilet toilets lavatories lavatory,983,1,0.0
20560,public toilet,1055547708,Benton County Historic Courthouse,1055547708:3183429,PUBLIC               TOILET -           WOMEN'S,public               toilet             women's,29,toilet toilets lavatories lavatory,983,1,0.0
20561,public toilet,-1204178661,,-1204178661:1440911,PUBLIC TOILET,public toilet,29,toilet toilets lavatories lavatory,983,10,0.01
20562,public toilet,-1204178661,,-1204178661:1427310,PUBLIC TOILET,public toilet,29,toilet toilets lavatories lavatory,983,10,0.01
20563,public toilet,-1204178661,,-1204178661:1440909,PUBLIC TOILET,public toilet,29,toilet toilets lavatories lavatory,983,10,0.01
20564,public toilet,-1204178661,,-1204178661:1427312,PUBLIC TOILET,public toilet,29,toilet toilets lavatories lavatory,983,10,0.01
20565,public toilet,-1204178661,,-1204178661:2138424,PUBLIC TOILET,public toilet,29,toilet toilets lavatories lavatory,983,10,0.01
20566,public toilet,-244187769,NEW CORRECTIONAL FACILITIES LEASE,-244187769:9038673,PUBLIC                TOILET MEN,public                toilet men,29,toilet toilets lavatories lavatory,983,2,0.0
20567,public toilet,916902322,,916902322:9260861,PUBLIC TOILET (WOMEN),public toilet (women),29,toilet toilets lavatories lavatory,983,5,0.01
20568,public toilet,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9260861,PUBLIC TOILET (WOMEN),public toilet (women),29,toilet toilets lavatories lavatory,983,5,0.01
20569,public toilet,709533053,NEW CORRECTIONAL FACILITIES LEASE,709533053:9038673,PUBLIC                TOILET MEN,public                toilet men,29,toilet toilets lavatories lavatory,983,2,0.0
20570,public toilet,1773405249,NEW CORRECTIONAL FACILITIES LEASE,1773405249:9260862,PUBLIC TOILET                 (MEN),public toilet                 (men),29,toilet toilets lavatories lavatory,983,4,0.0
20571,public toilet,916902322,,916902322:9260862,PUBLIC TOILET (MEN),public toilet (men),29,toilet toilets lavatories lavatory,983,1,0.0
20572,public toilet,1773405249,NEW CORRECTIONAL FACILITIES LEASE,1773405249:9260861,PUBLIC TOILET (WOMEN),public toilet (women),29,toilet toilets lavatories lavatory,983,5,0.01
20573,public toilet,872815963,NEW CORRECTIONAL FACILITIES LEASE,872815963:9260862,PUBLIC TOILET                 (MEN),public toilet                 (men),29,toilet toilets lavatories lavatory,983,4,0.0
20574,public toilet,872815963,NEW CORRECTIONAL FACILITIES LEASE,872815963:9260861,PUBLIC TOILET (WOMEN),public toilet (women),29,toilet toilets lavatories lavatory,983,5,0.01
20575,public toilet,-244187769,NEW CORRECTIONAL FACILITIES LEASE,-244187769:9038672,PUBLIC                        TOILET                WOMEN,public                        toilet                women,29,toilet toilets lavatories lavatory,983,2,0.0
20576,public toilet,-1093216152,NEW CORRECTIONAL FACILITIES LEASE,-1093216152:9260862,PUBLIC TOILET                 (MEN),public toilet                 (men),29,toilet toilets lavatories lavatory,983,4,0.0
20577,public toilet,1507423960,,1507423960:9260862,PUBLIC TOILET                 (MEN),public toilet                 (men),29,toilet toilets lavatories lavatory,983,4,0.0
20578,public toilet,1507423960,,1507423960:9260861,PUBLIC TOILET (WOMEN),public toilet (women),29,toilet toilets lavatories lavatory,983,5,0.01
20579,public toilet,709533053,NEW CORRECTIONAL FACILITIES LEASE,709533053:9038672,PUBLIC                        TOILET                WOMEN,public                        toilet                women,29,toilet toilets lavatories lavatory,983,2,0.0
20580,public toilet,-1204178661,,-1204178661:1427310,PUBLIC TOILET,public toilet,29,toilet toilets lavatories lavatory,983,10,0.01
20581,public toilet,-1204178661,,-1204178661:1440911,PUBLIC TOILET,public toilet,29,toilet toilets lavatories lavatory,983,10,0.01
20582,public toilet,-1204178661,,-1204178661:1427312,PUBLIC TOILET,public toilet,29,toilet toilets lavatories lavatory,983,10,0.01
20583,public toilet,-1204178661,,-1204178661:2138424,PUBLIC TOILET,public toilet,29,toilet toilets lavatories lavatory,983,10,0.01
20584,public toilet,-1204178661,,-1204178661:1440909,PUBLIC TOILET,public toilet,29,toilet toilets lavatories lavatory,983,10,0.01
